Rented Bike Count,Hour,Temperature(Celsius),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(Celsius),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Year,Month,DayOfWeek
1563,16,23.0,33,4.2,1880,5.8,2.57,0.0,0.0,2018,5,2
2069,17,22.4,39,3.2,1943,7.7,1.9,0.0,0.0,2018,5,2
3123,18,21.7,40,3.5,1987,7.4,1.18,0.0,0.0,2018,5,2
2454,19,18.8,52,3.4,2000,8.7,0.49,0.0,0.0,2018,5,2
2001,20,16.7,61,1.9,2000,9.1,0.05,0.0,0.0,2018,5,2
1833,21,15.4,61,1.1,1959,7.9,0.0,0.0,0.0,2018,5,2
1588,22,14.8,59,1.0,1740,6.8,0.0,0.0,0.0,2018,5,2
1080,23,14.6,54,1.5,1596,5.3,0.0,0.0,0.0,2018,5,2
778,0,13.7,51,1.3,1651,3.7,0.0,0.0,0.0,2018,5,3
578,1,12.9,62,0.6,1557,5.7,0.0,0.0,0.0,2018,5,3
385,2,12.5,54,0.7,1500,3.4,0.0,0.0,0.0,2018,5,3
265,3,12.1,64,0.8,1538,5.4,0.0,0.0,0.0,2018,5,3
161,4,11.7,64,1.6,1578,5.1,0.0,0.0,0.0,2018,5,3
205,5,11.3,64,1.2,1634,4.7,0.0,0.0,0.0,2018,5,3
530,6,11.4,67,1.0,1600,5.4,0.04,0.0,0.0,2018,5,3
1390,7,12.5,61,1.3,1818,5.1,0.42,0.0,0.0,2018,5,3
2081,8,15.2,50,1.6,1530,4.8,1.1,0.0,0.0,2018,5,3
1226,9,17.6,30,1.1,1531,0.0,1.79,0.0,0.0,2018,5,3
880,10,19.9,27,2.7,1775,0.3,2.44,0.0,0.0,2018,5,3
922,11,21.5,30,2.9,1779,3.1,2.92,0.0,0.0,2018,5,3
1087,12,22.1,36,5.3,1696,6.3,3.2,0.0,0.0,2018,5,3
1078,13,23.3,35,3.7,1874,6.9,3.28,0.0,0.0,2018,5,3
1059,14,23.2,36,4.9,1597,7.2,3.18,0.0,0.0,2018,5,3
1174,15,23.5,36,3.2,1786,7.5,2.91,0.0,0.0,2018,5,3
1455,16,23.5,36,4.0,1763,7.5,2.42,0.0,0.0,2018,5,3
1863,17,23.4,38,2.7,1885,8.2,1.76,0.0,0.0,2018,5,3
2825,18,22.6,39,2.8,1655,7.9,1.1,0.0,0.0,2018,5,3
2334,19,21.1,44,2.6,1512,8.3,0.41,0.0,0.0,2018,5,3
1902,20,20.0,46,2.6,1414,8.0,0.05,0.0,0.0,2018,5,3
1838,21,19.3,50,1.7,1381,8.6,0.0,0.0,0.0,2018,5,3
1678,22,18.6,54,2.3,1328,9.0,0.0,0.0,0.0,2018,5,3
1087,23,18.1,56,1.6,1095,9.1,0.0,0.0,0.0,2018,5,3
831,0,17.6,57,1.8,943,8.9,0.0,0.0,0.0,2018,5,4
610,1,16.9,61,1.0,844,9.3,0.0,0.0,0.0,2018,5,4
437,2,16.1,70,0.6,787,10.6,0.0,0.0,0.0,2018,5,4
286,3,15.4,71,0.5,780,10.1,0.0,0.0,0.0,2018,5,4
188,4,14.8,71,0.4,700,9.5,0.0,0.0,0.0,2018,5,4
201,5,14.3,75,0.6,635,9.9,0.0,0.0,0.0,2018,5,4
531,6,13.8,74,0.7,644,9.2,0.05,0.0,0.0,2018,5,4
1250,7,14.4,66,1.1,704,8.1,0.42,0.0,0.0,2018,5,4
1996,8,17.1,57,1.7,792,8.5,1.21,0.0,0.0,2018,5,4
1121,9,19.5,44,1.3,995,6.9,1.88,0.0,0.0,2018,5,4
819,10,21.4,30,2.5,1730,3.0,2.53,0.0,0.0,2018,5,4
959,11,23.1,30,2.5,1896,4.5,3.01,0.0,0.0,2018,5,4
1082,12,24.4,24,2.9,1811,2.5,3.28,0.0,0.0,2018,5,4
1106,13,25.6,26,2.7,1747,4.6,3.36,0.0,0.0,2018,5,4
1161,14,26.0,23,2.3,1923,3.2,2.92,0.0,0.0,2018,5,4
1306,15,25.1,25,2.7,1959,3.6,2.2,0.0,0.0,2018,5,4
1533,16,24.3,27,4.1,1892,4.0,1.78,0.0,0.0,2018,5,4
2013,17,23.6,28,3.1,1844,4.0,1.26,0.0,0.0,2018,5,4
2916,18,23.3,32,2.6,1772,5.6,1.05,0.0,0.0,2018,5,4
2227,19,22.0,40,1.6,1658,7.7,0.47,0.0,0.0,2018,5,4
1905,20,20.4,45,2.0,1457,8.0,0.06,0.0,0.0,2018,5,4
1740,21,19.1,50,1.4,1378,8.4,0.0,0.0,0.0,2018,5,4
1630,22,18.3,54,1.7,1394,8.8,0.0,0.0,0.0,2018,5,4
1209,23,17.6,55,0.5,1362,8.4,0.0,0.0,0.0,2018,5,4
987,0,17.0,59,1.1,1299,8.9,0.0,0.0,0.0,2018,5,5
837,1,16.2,63,0.7,1328,9.1,0.0,0.0,0.0,2018,5,5
572,2,15.8,66,0.6,1204,9.4,0.0,0.0,0.0,2018,5,5
419,3,15.3,69,0.5,1103,9.6,0.0,0.0,0.0,2018,5,5
232,4,14.8,73,0.5,994,9.9,0.0,0.0,0.0,2018,5,5
198,5,14.4,73,0.4,978,9.6,0.0,0.0,0.0,2018,5,5
299,6,14.2,72,0.6,947,9.2,0.04,0.0,0.0,2018,5,5
503,7,15.0,64,0.6,902,8.2,0.46,0.0,0.0,2018,5,5
763,8,17.8,52,0.6,1094,7.8,1.18,0.0,0.0,2018,5,5
992,9,20.6,43,1.1,1104,7.5,1.84,0.0,0.0,2018,5,5
1010,10,23.2,41,1.1,1440,9.2,2.45,0.0,0.0,2018,5,5
1164,11,24.8,34,0.9,1439,7.8,2.92,0.0,0.0,2018,5,5
1285,12,26.2,31,1.2,1161,7.7,3.18,0.0,0.0,2018,5,5
1441,13,27.8,31,2.0,1326,9.1,3.29,0.0,0.0,2018,5,5
1448,14,28.3,30,2.3,1025,9.0,3.14,0.0,0.0,2018,5,5
1575,15,29.4,30,2.0,882,10.0,2.82,0.0,0.0,2018,5,5
1690,16,29.0,31,2.9,889,10.1,2.26,0.0,0.0,2018,5,5
1886,17,27.9,34,3.8,1259,10.5,1.73,0.0,0.0,2018,5,5
2020,18,27.0,33,2.2,822,9.3,1.07,0.0,0.0,2018,5,5
1985,19,24.9,46,3.1,1341,12.4,0.43,0.0,0.0,2018,5,5
1909,20,22.3,50,2.7,1512,11.3,0.05,0.0,0.0,2018,5,5
1851,21,21.7,58,1.3,1173,13.0,0.0,0.0,0.0,2018,5,5
1683,22,21.2,60,1.0,1192,13.1,0.0,0.0,0.0,2018,5,5
1330,23,20.7,63,0.8,1130,13.3,0.0,0.0,0.0,2018,5,5
1089,0,20.1,65,1.6,1097,13.3,0.0,0.0,0.0,2018,5,6
799,1,19.8,61,1.4,943,12.0,0.0,0.0,0.0,2018,5,6
555,2,19.0,62,1.8,974,11.5,0.0,0.0,0.0,2018,5,6
423,3,18.5,62,0.8,1073,11.0,0.0,0.0,0.0,2018,5,6
208,4,17.9,59,1.3,1261,9.7,0.0,0.0,0.0,2018,5,6
174,5,17.6,0,0.8,1304,9.7,0.0,0.0,0.0,2018,5,6
234,6,17.3,62,1.4,1293,9.9,0.03,0.0,0.0,2018,5,6
341,7,17.6,0,1.4,1219,8.7,0.34,0.0,0.0,2018,5,6
608,8,18.3,51,2.0,1366,7.9,0.7,0.0,0.0,2018,5,6
762,9,19.5,43,1.5,1548,0.0,1.02,0.0,0.0,2018,5,6
821,10,21.6,33,2.0,1697,0.0,1.86,0.0,0.0,2018,5,6
1004,11,22.3,33,1.8,1853,0.0,1.54,0.0,0.0,2018,5,6
1404,12,23.4,38,2.8,1756,8.2,1.87,0.0,0.0,2018,5,6
1579,13,24.3,37,2.3,1583,8.6,2.22,0.0,0.0,2018,5,6
1730,14,24.2,36,4.0,1907,8.1,2.16,0.0,0.0,2018,5,6
2019,15,23.9,37,2.6,1889,8.3,1.82,0.0,0.0,2018,5,6
2242,16,24.0,36,1.6,1811,7.9,1.34,0.0,0.0,2018,5,6
2307,17,23.5,32,3.2,1925,0.0,1.01,0.0,0.0,2018,5,6
2267,18,23.0,36,2.8,1904,7.1,0.85,0.0,0.0,2018,5,6
2207,19,21.7,38,2.1,1857,6.7,0.27,0.0,0.0,2018,5,6
2044,20,20.6,41,2.3,1788,6.8,0.09,0.0,0.0,2018,5,6
1729,21,19.5,46,1.8,1734,7.5,0.0,0.0,0.0,2018,5,6
1374,22,18.6,50,1.0,1830,7.9,0.0,0.0,0.0,2018,5,6
1071,23,17.9,53,1.9,1774,8.1,0.0,0.0,0.0,2018,5,6
770,0,17.3,55,0.7,1741,8.1,0.0,0.0,0.0,2018,5,0
440,1,16.7,60,0.8,1806,8.8,0.0,0.0,0.0,2018,5,0
335,2,16.5,58,0.3,1759,8.1,0.0,0.0,0.0,2018,5,0
185,3,17.1,56,0.4,1583,8.2,0.0,0.0,0.0,2018,5,0
134,4,17.2,0,0.4,1619,8.8,0.0,0.0,0.0,2018,5,0
247,5,16.6,0,0.9,1361,9.7,0.0,0.0,0.0,2018,5,0
641,6,16.2,0,0.5,1588,9.3,0.05,0.0,0.0,2018,5,0
1502,7,16.8,0,0.8,1387,8.9,0.36,0.0,0.0,2018,5,0
2194,8,19.5,50,0.7,1329,8.7,1.19,0.0,0.0,2018,5,0
1131,9,21.7,48,1.1,1806,10.2,1.92,0.0,0.0,2018,5,0
828,10,23.3,49,1.1,1881,11.9,2.46,0.0,0.0,2018,5,0
986,11,25.1,45,0.9,1982,12.3,2.9,0.0,0.0,2018,5,0
1139,12,26.3,44,1.8,2000,13.0,3.24,0.0,0.0,2018,5,0
1124,13,27.7,39,1.9,1882,12.4,3.33,0.0,0.0,2018,5,0
1128,14,28.7,36,2.6,1853,12.1,3.21,0.0,0.0,2018,5,0
1258,15,28.4,43,3.1,900,14.6,2.28,0.0,0.0,2018,5,0
1497,16,28.1,43,3.4,845,14.3,2.32,0.0,0.0,2018,5,0
2060,17,26.9,45,3.5,990,13.9,1.64,0.0,0.0,2018,5,0
3245,18,26.0,39,2.7,1950,10.9,1.07,0.0,0.0,2018,5,0
2656,19,24.4,44,2.8,1979,11.3,0.45,0.0,0.0,2018,5,0
2252,20,23.0,49,2.4,1905,11.7,0.07,0.0,0.0,2018,5,0
2140,21,21.8,50,2.1,1950,10.9,0.0,0.0,0.0,2018,5,0
1881,22,21.1,54,0.6,2000,11.4,0.0,0.0,0.0,2018,5,0
1247,23,20.9,53,1.6,1712,10.9,0.0,0.0,0.0,2018,5,0
841,0,20.6,54,2.6,1737,0.0,0.0,0.0,0.0,2018,5,1
721,1,20.3,55,1.1,1756,0.0,0.0,0.0,0.0,2018,5,1
466,2,20.2,56,2.3,1498,0.0,0.0,0.0,0.0,2018,5,1
285,3,20.0,58,1.8,1279,11.4,0.0,0.0,0.0,2018,5,1
204,4,19.8,60,1.9,1364,11.8,0.0,0.0,0.0,2018,5,1
252,5,19.6,64,0.3,1483,12.5,0.0,0.0,0.0,2018,5,1
625,6,19.5,64,0.4,1268,12.5,0.02,0.0,0.0,2018,5,1
1427,7,19.9,63,1.1,934,12.6,0.24,0.0,0.0,2018,5,1
2234,8,20.5,66,1.7,1062,13.9,0.34,0.0,0.0,2018,5,1
1192,9,21.0,67,1.1,1012,14.6,0.54,0.0,0.0,2018,5,1
893,10,21.6,68,1.6,980,15.4,0.83,0.0,0.0,2018,5,1
949,11,23.1,63,2.6,949,15.6,1.68,0.0,0.0,2018,5,1
1184,12,23.1,64,2.6,1250,15.9,1.35,0.0,0.0,2018,5,1
1103,13,24.2,58,1.5,1030,15.4,1.66,0.0,0.0,2018,5,1
1174,14,25.5,53,2.0,981,15.2,2.5,0.0,0.0,2018,5,1
1234,15,25.7,56,1.8,1112,16.2,1.71,0.0,0.0,2018,5,1
1592,16,23.6,66,4.2,1208,16.8,0.89,0.0,0.0,2018,5,1
2022,17,23.9,65,1.9,1425,16.9,1.02,0.0,0.0,2018,5,1
2154,18,23.1,68,2.9,1506,16.8,0.42,0.0,0.0,2018,5,1
477,19,22.3,71,2.5,1268,16.7,0.14,0.0,0.0,2018,5,1
422,20,20.1,88,2.2,572,18.0,0.0,1.0,0.0,2018,5,1
1041,21,19.9,93,1.4,416,18.7,0.0,0.0,0.0,2018,5,1
1121,22,19.9,85,1.7,559,17.2,0.0,0.0,0.0,2018,5,1
742,23,19.5,89,1.7,304,17.6,0.0,0.0,0.0,2018,5,1
507,0,19.1,84,1.6,540,16.3,0.0,0.0,0.0,2018,5,2
570,1,18.8,84,0.5,488,16.0,0.0,0.0,0.0,2018,5,2
422,2,18.7,83,0.6,469,15.7,0.0,0.0,0.0,2018,5,2
238,3,18.4,86,0.6,360,16.0,0.0,0.0,0.0,2018,5,2
167,4,18.3,84,0.9,409,15.5,0.0,0.0,0.0,2018,5,2
239,5,18.4,84,0.6,352,15.6,0.0,0.0,0.0,2018,5,2
505,6,18.6,84,0.7,316,15.8,0.01,0.0,0.0,2018,5,2
1150,7,18.9,85,0.6,289,16.3,0.12,0.0,0.0,2018,5,2
1937,8,19.3,83,0.6,394,16.3,0.23,0.0,0.0,2018,5,2
1200,9,19.8,79,1.3,405,16.0,0.45,0.0,0.0,2018,5,2
916,10,21.4,71,1.7,476,15.9,1.43,0.0,0.0,2018,5,2
975,11,22.8,66,2.7,1270,16.1,2.76,0.0,0.0,2018,5,2
1187,12,23.2,64,3.0,1305,16.0,2.08,0.0,0.0,2018,5,2
1134,13,24.0,56,2.6,1282,14.6,2.94,0.0,0.0,2018,5,2
1119,14,24.3,58,2.9,1211,15.5,2.92,0.0,0.0,2018,5,2
1280,15,24.3,52,3.0,1447,13.8,2.55,0.0,0.0,2018,5,2
1571,16,24.7,47,3.0,1594,12.6,2.44,0.0,0.0,2018,5,2
2166,17,24.1,41,2.2,1980,10.0,1.9,0.0,0.0,2018,5,2
3251,18,23.6,42,2.1,2000,9.9,1.23,0.0,0.0,2018,5,2
2650,19,21.2,52,3.6,1856,10.9,0.55,0.0,0.0,2018,5,2
2224,20,19.1,64,2.6,1530,12.1,0.06,0.0,0.0,2018,5,2
2074,21,18.2,69,2.0,1286,12.4,0.0,0.0,0.0,2018,5,2
1732,22,17.3,76,1.7,801,13.0,0.0,0.0,0.0,2018,5,2
1158,23,16.4,80,1.5,642,12.9,0.0,0.0,0.0,2018,5,2
844,0,15.8,82,1.6,546,12.7,0.0,0.0,0.0,2018,5,3
610,1,15.5,82,1.5,513,12.4,0.0,0.0,0.0,2018,5,3
470,2,15.2,84,0.7,485,12.5,0.0,0.0,0.0,2018,5,3
328,3,15.0,84,1.3,473,12.3,0.0,0.0,0.0,2018,5,3
188,4,14.8,85,0.7,478,12.2,0.0,0.0,0.0,2018,5,3
265,5,14.4,82,1.2,708,11.3,0.0,0.0,0.0,2018,5,3
646,6,14.3,82,0.7,653,11.2,0.05,0.0,0.0,2018,5,3
1401,7,14.9,71,0.9,651,9.6,0.47,0.0,0.0,2018,5,3
2281,8,16.9,65,1.6,896,10.2,1.21,0.0,0.0,2018,5,3
1277,9,18.8,59,1.6,1233,10.6,1.9,0.0,0.0,2018,5,3
936,10,20.8,54,1.2,1129,11.1,2.45,0.0,0.0,2018,5,3
979,11,22.0,54,2.7,1189,12.2,2.89,0.0,0.0,2018,5,3
1134,12,23.7,44,1.3,1624,10.7,3.2,0.0,0.0,2018,5,3
1151,13,25.0,47,2.5,1120,12.8,3.34,0.0,0.0,2018,5,3
1164,14,25.9,43,2.7,1493,12.3,2.97,0.0,0.0,2018,5,3
1280,15,26.9,37,2.7,1850,10.9,2.9,0.0,0.0,2018,5,3
1550,16,27.3,38,2.9,1784,11.7,2.41,0.0,0.0,2018,5,3
2047,17,27.2,42,2.9,1828,13.1,1.79,0.0,0.0,2018,5,3
3119,18,26.4,42,3.1,1995,12.4,0.79,0.0,0.0,2018,5,3
2534,19,25.2,53,3.1,1983,0.0,0.51,0.0,0.0,2018,5,3
2164,20,23.1,58,2.9,1950,14.3,0.06,0.0,0.0,2018,5,3
2070,21,21.9,60,2.5,1551,13.7,0.0,0.0,0.0,2018,5,3
1900,22,21.1,59,2.1,1874,12.7,0.0,0.0,0.0,2018,5,3
1343,23,20.5,62,2.2,1903,12.9,0.0,0.0,0.0,2018,5,3
963,0,20.1,63,1.1,1698,12.8,0.0,0.0,0.0,2018,6,4
776,1,19.5,65,0.4,1662,12.7,0.0,0.0,0.0,2018,6,4
554,2,19.0,72,1.4,1258,13.8,0.0,0.0,0.0,2018,6,4
366,3,18.6,72,1.4,1340,13.4,0.0,0.0,0.0,2018,6,4
265,4,18.1,76,1.8,561,13.7,0.0,0.0,0.0,2018,6,4
306,5,17.8,75,1.0,1210,13.3,0.0,0.0,0.0,2018,6,4
672,6,17.5,76,1.2,1161,13.2,0.05,0.0,0.0,2018,6,4
1421,7,18.1,64,0.6,923,11.1,0.47,0.0,0.0,2018,6,4
2149,8,20.6,55,0.7,1200,11.2,1.21,0.0,0.0,2018,6,4
1219,9,23.1,52,1.7,1012,12.6,1.88,0.0,0.0,2018,6,4
862,10,25.3,45,1.3,1371,12.5,2.45,0.0,0.0,2018,6,4
1036,11,26.8,38,2.6,1879,11.2,2.99,0.0,0.0,2018,6,4
1076,12,28.2,34,2.6,1867,10.8,3.26,0.0,0.0,2018,6,4
1093,13,29.4,33,2.2,1535,11.4,3.3,0.0,0.0,2018,6,4
1071,14,29.6,31,3.7,1988,10.6,3.25,0.0,0.0,2018,6,4
1235,15,29.9,36,3.3,1866,13.2,2.94,0.0,0.0,2018,6,4
1488,16,29.9,34,3.2,1912,12.3,2.46,0.0,0.0,2018,6,4
2123,17,29.2,35,4.3,1967,12.1,1.87,0.0,0.0,2018,6,4
3088,18,28.5,36,3.0,1981,11.9,1.21,0.0,0.0,2018,6,4
2505,19,26.8,35,1.9,2000,10.0,0.54,0.0,0.0,2018,6,4
2163,20,25.0,39,2.8,2000,10.0,0.06,0.0,0.0,2018,6,4
2066,21,23.5,44,1.6,2000,10.5,0.0,0.0,0.0,2018,6,4
1991,22,22.7,44,1.5,2000,9.8,0.0,0.0,0.0,2018,6,4
1440,23,21.8,49,1.6,1965,10.6,0.0,0.0,0.0,2018,6,4
1165,0,20.9,53,1.4,1717,10.9,0.0,0.0,0.0,2018,6,5
989,1,20.2,57,0.4,1428,11.4,0.0,0.0,0.0,2018,6,5
677,2,19.6,60,1.9,1200,11.6,0.0,0.0,0.0,2018,6,5
475,3,18.9,63,1.5,1007,11.6,0.0,0.0,0.0,2018,6,5
312,4,18.3,66,1.3,929,11.8,0.0,0.0,0.0,2018,6,5
264,5,17.8,69,1.1,951,12.0,0.0,0.0,0.0,2018,6,5
342,6,17.7,68,1.3,842,11.7,0.05,0.0,0.0,2018,6,5
560,7,18.1,59,0.6,789,9.9,0.47,0.0,0.0,2018,6,5
898,8,20.4,54,1.0,828,10.7,1.23,0.0,0.0,2018,6,5
1005,9,23.3,43,1.2,1257,10.0,1.91,0.0,0.0,2018,6,5
1044,10,25.5,33,1.1,1815,0.0,2.52,0.0,0.0,2018,6,5
1094,11,27.3,35,2.3,1537,10.4,2.98,0.0,0.0,2018,6,5
1253,12,28.3,30,3.0,1675,9.0,3.29,0.0,0.0,2018,6,5
1334,13,29.6,24,2.4,1873,6.8,3.42,0.0,0.0,2018,6,5
1396,14,29.8,23,3.6,1945,6.4,3.32,0.0,0.0,2018,6,5
1535,15,29.8,24,2.9,1939,7.0,3.0,0.0,0.0,2018,6,5
1707,16,29.6,26,3.7,2000,8.0,2.58,0.0,0.0,2018,6,5
2025,17,28.9,22,2.7,1965,5.0,1.93,0.0,0.0,2018,6,5
2246,18,27.4,29,3.6,2000,7.7,1.19,0.0,0.0,2018,6,5
2337,19,25.4,33,2.7,2000,7.9,0.54,0.0,0.0,2018,6,5
2338,20,23.4,38,2.3,2000,8.2,0.06,0.0,0.0,2018,6,5
2238,21,22.1,44,2.5,2000,9.2,0.0,0.0,0.0,2018,6,5
1969,22,21.4,48,1.6,2000,9.9,0.0,0.0,0.0,2018,6,5
1490,23,20.6,52,0.5,2000,10.3,0.0,0.0,0.0,2018,6,5
1248,0,19.7,55,2.0,1986,10.3,0.0,0.0,0.0,2018,6,6
902,1,19.2,57,0.8,1985,10.4,0.0,0.0,0.0,2018,6,6
673,2,18.6,60,1.8,1841,10.6,0.0,0.0,0.0,2018,6,6
437,3,18.0,64,1.3,1560,11.0,0.0,0.0,0.0,2018,6,6
294,4,17.4,65,0.8,1093,10.7,0.0,0.0,0.0,2018,6,6
193,5,17.1,66,0.3,1370,10.6,0.0,0.0,0.0,2018,6,6
228,6,16.9,62,0.4,1768,9.5,0.06,0.0,0.0,2018,6,6
423,7,18.0,54,0.7,1997,8.5,0.51,0.0,0.0,2018,6,6
659,8,20.3,47,1.5,1785,8.6,1.05,0.0,0.0,2018,6,6
831,9,22.7,39,0.7,1880,8.0,1.91,0.0,0.0,2018,6,6
938,10,24.8,34,1.3,1869,7.8,2.09,0.0,0.0,2018,6,6
977,11,26.7,30,1.1,1782,7.6,2.83,0.0,0.0,2018,6,6
1134,12,28.7,27,1.7,1843,7.8,3.29,0.0,0.0,2018,6,6
1393,13,29.4,24,2.7,1905,6.7,3.18,0.0,0.0,2018,6,6
1399,14,29.8,26,2.2,1818,8.2,3.2,0.0,0.0,2018,6,6
1556,15,30.7,21,2.5,1876,5.8,2.95,0.0,0.0,2018,6,6
1834,16,30.4,28,3.6,1790,9.8,2.48,0.0,0.0,2018,6,6
2131,17,29.5,29,4.1,1944,9.5,1.84,0.0,0.0,2018,6,6
2349,18,29.3,25,2.4,1973,7.2,1.23,0.0,0.0,2018,6,6
2514,19,27.4,29,2.4,2000,7.7,0.5,0.0,0.0,2018,6,6
2460,20,25.3,32,2.2,1997,7.4,0.06,0.0,0.0,2018,6,6
2173,21,24.2,32,2.1,2000,6.4,0.0,0.0,0.0,2018,6,6
1741,22,23.0,38,1.2,1996,7.9,0.0,0.0,0.0,2018,6,6
1274,23,22.0,44,0.8,1978,9.1,0.0,0.0,0.0,2018,6,6
938,0,21.4,45,1.4,1964,8.9,0.0,0.0,0.0,2018,6,0
596,1,20.7,47,0.9,1987,8.9,0.0,0.0,0.0,2018,6,0
351,2,20.1,49,0.8,1978,9.0,0.0,0.0,0.0,2018,6,0
244,3,19.6,51,1.0,1923,9.1,0.0,0.0,0.0,2018,6,0
172,4,19.4,56,1.2,1752,10.3,0.0,0.0,0.0,2018,6,0
299,5,19.2,56,0.9,1772,10.2,0.0,0.0,0.0,2018,6,0
742,6,18.9,53,0.3,1871,9.1,0.04,0.0,0.0,2018,6,0
1505,7,19.5,52,0.8,1818,9.3,0.46,0.0,0.0,2018,6,0
2287,8,22.1,44,1.4,1435,9.2,1.16,0.0,0.0,2018,6,0
1243,9,23.3,37,0.4,1336,7.7,1.28,0.0,0.0,2018,6,0
970,10,25.1,40,2.7,1076,10.5,2.37,0.0,0.0,2018,6,0
1008,11,26.1,37,2.4,1079,10.2,2.79,0.0,0.0,2018,6,0
1152,12,26.3,36,3.1,1377,10.0,2.61,0.0,0.0,2018,6,0
1085,13,27.4,30,2.0,1768,8.2,3.03,0.0,0.0,2018,6,0
1148,14,26.5,43,3.9,1671,12.8,2.36,0.0,0.0,2018,6,0
1249,15,25.5,43,2.9,1996,11.9,1.71,0.0,0.0,2018,6,0
1671,16,25.5,43,3.2,1892,11.9,1.72,0.0,0.0,2018,6,0
2190,17,24.9,46,2.0,1855,12.4,0.91,0.0,0.0,2018,6,0
3380,18,24.4,48,1.9,1998,12.6,0.56,0.0,0.0,2018,6,0
2788,19,23.9,51,2.3,2000,13.1,0.12,0.0,0.0,2018,6,0
2508,20,23.4,43,1.1,2000,10.0,0.01,0.0,0.0,2018,6,0
2377,21,22.6,62,1.1,1363,14.9,0.0,0.0,0.0,2018,6,0
2000,22,22.0,64,1.8,1211,14.8,0.0,0.0,0.0,2018,6,0
1354,23,21.4,68,2.7,972,15.2,0.0,0.0,0.0,2018,6,0
927,0,20.5,71,2.8,1204,15.0,0.0,0.0,0.0,2018,6,1
742,1,20.0,67,0.7,1426,13.6,0.0,0.0,0.0,2018,6,1
448,2,19.7,66,0.5,1591,13.1,0.0,0.0,0.0,2018,6,1
314,3,19.1,72,0.6,1370,13.9,0.0,0.0,0.0,2018,6,1
214,4,18.5,72,0.6,1168,13.3,0.0,0.0,0.0,2018,6,1
282,5,18.1,73,0.5,1182,13.1,0.0,0.0,0.0,2018,6,1
733,6,17.8,73,0.4,1188,12.8,0.04,0.0,0.0,2018,6,1
1602,7,18.8,64,0.7,1099,11.8,0.48,0.0,0.0,2018,6,1
2322,8,21.5,58,1.1,1021,12.8,1.21,0.0,0.0,2018,6,1
1344,9,23.5,51,1.4,1169,12.7,1.82,0.0,0.0,2018,6,1
959,10,25.5,43,1.0,1568,11.9,2.49,0.0,0.0,2018,6,1
974,11,26.8,37,1.6,1639,10.8,2.91,0.0,0.0,2018,6,1
1111,12,28.2,35,1.2,1411,11.2,3.23,0.0,0.0,2018,6,1
1058,13,28.6,34,2.0,1274,11.1,2.82,0.0,0.0,2018,6,1
1120,14,28.9,34,2.7,1328,11.4,2.06,0.0,0.0,2018,6,1
1250,15,29.0,38,3.4,749,13.2,2.12,0.0,0.0,2018,6,1
1434,16,28.8,38,3.1,1027,13.0,2.14,0.0,0.0,2018,6,1
2115,17,28.1,37,3.6,1346,12.0,1.56,0.0,0.0,2018,6,1
3227,18,27.1,40,2.8,1811,12.3,1.0,0.0,0.0,2018,6,1
2615,19,25.5,43,3.1,1760,11.9,0.41,0.0,0.0,2018,6,1
2346,20,24.0,46,2.8,1896,11.6,0.06,0.0,0.0,2018,6,1
2404,21,23.3,51,1.7,1654,12.5,0.0,0.0,0.0,2018,6,1
2237,22,22.4,54,2.5,1778,12.6,0.0,0.0,0.0,2018,6,1
1646,23,21.9,56,0.7,1898,12.7,0.0,0.0,0.0,2018,6,1
1268,0,21.2,60,0.9,1789,13.1,0.0,0.0,0.0,2018,6,2
1031,1,20.6,63,0.6,1670,13.3,0.0,0.0,0.0,2018,6,2
792,2,20.1,65,1.0,1435,13.3,0.0,0.0,0.0,2018,6,2
562,3,19.6,68,1.7,1260,13.5,0.0,0.0,0.0,2018,6,2
332,4,19.2,68,0.8,1181,13.1,0.0,0.0,0.0,2018,6,2
218,5,18.7,73,1.4,1065,13.7,0.0,0.0,0.0,2018,6,2
351,6,18.5,73,1.1,1028,13.5,0.06,0.0,0.0,2018,6,2
536,7,19.3,63,0.7,916,12.0,0.46,0.0,0.0,2018,6,2
799,8,21.2,59,1.2,794,12.8,1.13,0.0,0.0,2018,6,2
925,9,22.9,56,2.3,763,13.6,1.74,0.0,0.0,2018,6,2
1087,10,24.3,53,2.9,949,14.1,2.37,0.0,0.0,2018,6,2
1152,11,25.8,52,2.1,905,15.1,2.84,0.0,0.0,2018,6,2
1400,12,27.3,51,2.8,703,16.2,3.16,0.0,0.0,2018,6,2
1444,13,27.3,52,3.1,613,16.5,3.21,0.0,0.0,2018,6,2
1603,14,27.4,50,3.5,615,16.0,3.01,0.0,0.0,2018,6,2
1674,15,27.6,49,3.7,656,15.9,2.79,0.0,0.0,2018,6,2
1940,16,27.9,47,2.8,824,15.5,2.36,0.0,0.0,2018,6,2
2104,17,27.4,48,2.7,1084,15.4,1.8,0.0,0.0,2018,6,2
2162,18,26.6,52,2.5,1368,15.9,1.09,0.0,0.0,2018,6,2
2163,19,24.9,56,3.1,1469,15.5,0.51,0.0,0.0,2018,6,2
2145,20,23.4,64,1.8,1144,16.1,0.07,0.0,0.0,2018,6,2
1935,21,22.1,72,2.5,923,16.8,0.0,0.0,0.0,2018,6,2
1624,22,20.8,78,1.8,763,16.8,0.0,0.0,0.0,2018,6,2
